timestamp,scenario,quality,hot_blast_temperature_c,hot_blast_flow_nm3_min,blast_pressure_bar,differential_pressure_bar,pci_rate_kg_thm,oxygen_enrichment_pct,top_gas_temperature_c,top_gas_co_pct,top_gas_co2_pct,stockline_m,cooling_water_delta_t_c,hot_metal_temperature_c,hot_metal_silicon_pct,gas_utilisation,permeability_index,advisory_state
2026-06-04 06:58:00,stable,GOOD,1178.33,4275.03,3.933,1.451,156.02,3.136,143.75,23.702,20.127,1.94,8.089,1493.21,0.57,0.4592,0.369,STABLE
2026-06-04 06:59:00,stable,GOOD,1182.6,4290.89,3.913,1.444,157.92,3.145,141.33,23.656,20.116,1.904,8.029,1493.32,0.542,0.4596,0.369,STABLE
2026-06-04 07:00:00,stable,GOOD,1184.14,4271.14,3.914,1.42,158.11,3.13,143.87,23.596,20.035,1.88,7.904,1490.2,0.53,0.4592,0.3627,STABLE
2026-06-04 07:01:00,stable,GOOD,1176.42,4305.22,3.924,1.415,159.34,3.163,143.62,23.604,20.099,1.942,7.853,1492.39,0.529,0.4599,0.3606,STABLE
2026-06-04 07:02:00,stable,GOOD,1186.91,4276.86,3.939,1.407,158.77,3.183,140.79,23.721,19.994,1.882,7.854,1493.74,0.562,0.4574,0.3573,STABLE
2026-06-04 07:03:00,stable,GOOD,1179.58,4283.51,3.943,1.387,157.32,3.147,142.16,23.699,20.384,1.932,8.064,1490.08,0.54,0.4624,0.3517,STABLE
2026-06-04 07:04:00,stable,GOOD,1187.16,4306.7,3.93,1.404,159.68,3.187,142.12,23.81,19.753,1.916,8.062,1489.46,0.536,0.4534,0.3573,STABLE
2026-06-04 07:05:00,stable,GOOD,1182.51,4275.68,3.906,1.383,157.93,3.168,141.01,23.861,20.089,1.969,8.105,1489.25,0.539,0.4571,0.354,STABLE
2026-06-04 07:06:00,stable,GOOD,1184.96,4279.08,3.93,1.405,158.81,3.156,143.23,23.716,20.056,1.924,7.82,1490.5,0.536,0.4582,0.3574,STABLE
2026-06-04 07:07:00,stable,GOOD,1185.37,4267.71,3.894,1.406,159.9,3.113,143.45,23.578,20.026,1.935,8.052,1492.15,0.523,0.4593,0.361,STABLE
2026-06-04 07:08:00,stable,GOOD,1182.35,4249.35,3.917,1.421,159.85,3.104,140.84,23.731,19.981,1.951,7.912,1491.35,0.551,0.4571,0.3626,STABLE
2026-06-04 07:09:00,stable,GOOD,1174.82,4282.3,3.937,1.417,159.35,3.155,140.15,23.757,20.23,1.925,7.955,1493.15,0.544,0.4599,0.36,STABLE
2026-06-04 07:10:00,stable,GOOD,1183.78,4271.44,3.907,1.418,158.46,3.099,143.2,23.754,19.902,1.934,7.87,1490.23,0.539,0.4559,0.3628,STABLE
2026-06-04 07:11:00,stable,GOOD,1180.02,4267.53,3.949,1.413,158.11,3.152,142.38,23.614,20.083,1.898,7.943,1489.29,0.565,0.4596,0.3577,STABLE
2026-06-04 07:12:00,stable,GOOD,1183.4,4303.79,3.929,1.458,157.04,3.114,142.0,23.637,19.928,1.916,8.132,1487.96,0.539,0.4574,0.3712,STABLE
2026-06-04 07:13:00,stable,GOOD,1184.66,4276.63,3.926,1.424,159.36,3.082,142.3,23.672,19.866,1.969,7.937,1493.07,0.551,0.4563,0.3628,STABLE
2026-06-04 07:14:00,stable,GOOD,1182.67,4246.13,3.939,1.408,158.33,3.112,141.4,23.849,20.004,1.918,8.015,1493.15,0.561,0.4562,0.3574,STABLE
2026-06-04 07:15:00,stable,GOOD,1180.43,4268.9,3.942,1.423,160.39,3.141,141.55,23.59,20.058,1.953,8.059,1490.59,0.551,0.4595,0.3609,STABLE
2026-06-04 07:16:00,stable,GOOD,1178.84,4289.52,3.949,1.416,158.55,3.13,141.45,23.776,19.887,1.931,7.976,1490.76,0.55,0.4555,0.3587,STABLE
2026-06-04 07:17:00,stable,GOOD,1179.87,4277.37,3.943,1.416,160.21,3.08,140.94,23.626,19.979,1.95,7.804,1490.17,0.555,0.4582,0.3592,STABLE
2026-06-04 07:18:00,stable,GOOD,1177.81,4262.28,3.948,1.415,157.19,3.149,142.4,23.729,19.883,1.946,8.383,1492.96,0.551,0.4559,0.3584,STABLE
2026-06-04 07:19:00,stable,GOOD,1178.83,4263.75,3.931,1.412,161.14,3.114,140.71,23.661,19.958,1.904,8.067,1491.85,0.54,0.4575,0.3592,STABLE
2026-06-04 07:20:00,stable,GOOD,1185.76,4270.04,3.935,1.401,158.58,3.131,140.06,23.611,20.002,1.88,8.034,1492.63,0.552,0.4586,0.356,STABLE
2026-06-04 07:21:00,stable,GOOD,1183.14,4258.78,3.946,1.419,156.9,3.12,142.11,23.515,20.287,1.96,8.1,1494.81,0.549,0.4632,0.3597,STABLE
2026-06-04 07:22:00,stable,GOOD,1184.19,4285.11,3.922,1.393,159.15,3.156,143.68,23.808,19.83,1.922,8.029,1492.38,0.557,0.4544,0.3552,STABLE
2026-06-04 07:23:00,stable,GOOD,1181.21,4294.91,3.934,1.418,158.67,3.167,139.83,23.687,19.994,1.956,8.073,1495.48,0.555,0.4577,0.3604,STABLE
2026-06-04 07:24:00,stable,GOOD,1180.08,4311.01,3.96,1.452,160.16,3.143,144.19,23.873,20.12,1.95,7.982,1493.49,0.552,0.4573,0.3665,STABLE
2026-06-04 07:25:00,stable,GOOD,1180.09,4226.86,3.927,1.435,157.6,3.117,139.96,23.362,20.031,1.941,7.953,1493.45,0.542,0.4616,0.3654,STABLE
2026-06-04 07:26:00,stable,GOOD,1183.77,4262.34,3.926,1.409,157.67,3.162,140.6,23.644,19.928,1.898,8.061,1494.36,0.537,0.4574,0.3588,STABLE
2026-06-04 07:27:00,stable,GOOD,1190.57,4298.77,3.931,1.404,159.4,3.144,140.93,23.699,20.02,1.964,7.95,1494.76,0.55,0.4579,0.3571,STABLE
2026-06-04 07:28:00,stable,GOOD,1181.11,4267.14,3.952,1.391,159.06,3.116,140.65,23.9,20.012,1.912,8.089,1491.86,0.529,0.4557,0.352,STABLE
2026-06-04 07:29:00,stable,GOOD,1181.98,4278.21,3.924,1.408,159.58,3.114,138.3,23.518,19.816,1.931,7.95,1492.98,0.538,0.4573,0.3589,STABLE
2026-06-04 07:30:00,stable,GOOD,1185.13,4261.33,3.922,1.412,159.09,3.159,144.08,23.629,20.413,1.941,7.644,1489.27,0.525,0.4635,0.36,STABLE
2026-06-04 07:31:00,stable,GOOD,1182.84,4227.93,3.946,1.418,159.64,3.11,138.73,23.865,19.983,1.92,7.903,1489.87,0.562,0.4557,0.3594,STABLE
2026-06-04 07:32:00,stable,GOOD,1183.96,4263.64,3.948,1.427,159.26,3.164,140.51,23.928,19.802,1.888,7.925,1490.94,0.553,0.4528,0.3615,STABLE
2026-06-04 07:33:00,stable,GOOD,1183.73,4273.52,3.919,1.413,158.02,3.125,142.39,23.84,19.962,1.913,8.023,1491.65,0.549,0.4557,0.3605,STABLE
2026-06-04 07:34:00,stable,GOOD,1185.98,4316.21,3.943,1.418,159.68,3.119,144.16,23.621,20.144,1.921,7.79,1491.14,0.527,0.4603,0.3596,STABLE
2026-06-04 07:35:00,stable,GOOD,1176.68,4271.32,3.927,1.414,158.92,3.137,140.54,23.569,20.069,1.91,7.88,1490.25,0.545,0.4599,0.3601,STABLE
2026-06-04 07:36:00,stable,GOOD,1175.66,4268.92,3.916,1.391,158.88,3.151,140.95,23.643,19.865,1.921,7.826,1494.34,0.55,0.4566,0.3552,STABLE
2026-06-04 07:37:00,stable,GOOD,1185.67,4290.03,3.905,1.386,158.51,3.125,142.14,23.532,20.102,1.908,7.84,1490.27,0.524,0.4607,0.355,STABLE
2026-06-04 07:38:00,stable,GOOD,1181.65,4288.14,3.926,1.411,159.2,3.151,140.17,23.8,19.943,1.942,7.702,1495.43,0.543,0.4559,0.3595,STABLE
2026-06-04 07:39:00,stable,GOOD,1179.32,4266.22,3.925,1.43,158.4,3.126,141.63,23.598,20.015,1.958,7.872,1494.26,0.542,0.4589,0.3642,STABLE
2026-06-04 07:40:00,stable,GOOD,1182.62,4277.3,3.919,1.386,158.93,3.15,141.28,23.588,19.907,1.916,7.875,1491.67,0.526,0.4577,0.3535,STABLE
2026-06-04 07:41:00,stable,GOOD,1182.18,4251.69,3.933,1.437,157.66,3.142,140.72,23.629,19.985,1.903,7.799,1491.26,0.549,0.4582,0.3652,STABLE
2026-06-04 07:42:00,stable,GOOD,1182.24,4275.1,3.922,1.44,158.81,3.146,144.7,23.73,20.022,1.907,7.939,1491.1,0.55,0.4576,0.3672,STABLE
2026-06-04 07:43:00,stable,GOOD,1179.73,4250.42,3.932,1.384,157.54,3.092,143.23,23.698,19.994,1.91,7.998,1490.02,0.552,0.4576,0.3519,STABLE
2026-06-04 07:44:00,stable,GOOD,1186.67,4273.54,3.938,1.413,155.79,3.096,139.74,23.772,20.14,1.903,7.886,1490.29,0.533,0.4586,0.3588,STABLE
2026-06-04 07:45:00,stable,GOOD,1180.86,4296.69,3.946,1.409,160.62,3.121,139.63,23.527,19.895,1.893,7.936,1492.15,0.546,0.4582,0.357,STABLE
2026-06-04 07:46:00,stable,GOOD,1183.45,4229.18,3.935,1.423,157.56,3.12,142.48,23.702,20.068,1.903,7.914,1490.25,0.541,0.4585,0.3615,STABLE
2026-06-04 07:47:00,stable,GOOD,1183.41,4251.55,3.922,1.426,157.1,3.203,141.22,23.744,19.955,1.924,7.798,1492.23,0.542,0.4566,0.3635,STABLE
2026-06-04 07:48:00,stable,GOOD,1180.44,4266.91,3.926,1.398,158.25,3.132,140.49,23.518,20.051,1.92,7.906,1491.22,0.511,0.4602,0.3561,STABLE
2026-06-04 07:49:00,stable,GOOD,1175.61,4291.99,3.959,1.426,158.21,3.138,142.22,23.726,20.074,1.939,7.602,1490.99,0.543,0.4583,0.3602,STABLE
2026-06-04 07:50:00,stable,GOOD,1181.16,4260.62,3.909,1.404,159.88,3.139,143.19,23.704,19.942,1.937,7.827,1492.04,0.533,0.4569,0.3592,STABLE
2026-06-04 07:51:00,stable,GOOD,1178.86,4264.75,3.926,1.428,160.01,3.132,144.14,23.515,20.107,1.945,8.066,1495.92,0.525,0.4609,0.3638,STABLE
2026-06-04 07:52:00,stable,GOOD,1176.27,4264.03,3.929,1.417,159.26,3.117,137.71,23.712,20.24,1.937,7.856,1493.81,0.544,0.4605,0.3606,STABLE
2026-06-04 07:53:00,stable,GOOD,1181.74,4267.43,3.913,1.41,160.8,3.151,141.55,23.868,19.825,1.94,7.854,1493.6,0.528,0.4537,0.3603,STABLE
2026-06-04 07:54:00,stable,GOOD,1181.81,4333.79,3.959,1.421,157.86,3.138,139.61,23.445,20.031,1.914,7.872,1488.47,0.54,0.4607,0.3589,STABLE
2026-06-04 07:55:00,stable,GOOD,1175.86,4279.94,3.928,1.402,159.44,3.147,140.21,23.579,20.053,1.944,7.68,1487.8,0.529,0.4596,0.357,STABLE
2026-06-04 07:56:00,stable,GOOD,1184.71,4267.66,3.911,1.409,159.29,3.098,141.99,23.669,19.973,1.87,7.959,1492.34,0.557,0.4577,0.3602,STABLE
2026-06-04 07:57:00,stable,GOOD,1183.02,4275.72,3.889,1.406,158.55,3.106,141.3,23.631,20.14,1.858,7.841,1491.68,0.548,0.4601,0.3615,STABLE
2026-06-04 07:58:00,stable,GOOD,1180.01,4232.21,3.938,1.399,157.76,3.09,141.57,23.652,20.123,1.873,7.921,1487.74,0.528,0.4597,0.3551,STABLE
2026-06-04 07:59:00,stable,GOOD,1178.95,4248.51,3.913,1.369,159.76,3.124,138.12,23.475,19.901,1.888,8.076,1490.06,0.523,0.4588,0.3497,STABLE
2026-06-04 08:00:00,stable,GOOD,1181.58,4257.88,3.906,1.409,157.65,3.131,140.46,23.598,20.301,1.898,7.797,1492.87,0.542,0.4624,0.3606,STABLE
2026-06-04 08:01:00,stable,GOOD,1184.41,4253.52,3.934,1.407,156.29,3.145,140.08,23.767,20.304,1.921,7.622,1493.01,0.54,0.4607,0.3578,STABLE
2026-06-04 08:02:00,stable,GOOD,1178.76,4261.13,3.947,1.406,156.9,3.134,143.06,23.484,19.864,1.953,7.915,1492.47,0.546,0.4582,0.3562,STABLE
2026-06-04 08:03:00,stable,GOOD,1178.63,4268.5,3.932,1.413,158.9,3.131,141.67,23.63,20.261,1.902,7.838,1490.53,0.553,0.4616,0.3594,STABLE
2026-06-04 08:04:00,stable,GOOD,1179.72,4254.17,3.922,1.406,157.86,3.113,141.96,23.484,19.972,1.938,7.98,1491.95,0.527,0.4596,0.3584,STABLE
2026-06-04 08:05:00,stable,GOOD,1181.93,4235.3,3.964,1.415,157.91,3.134,142.01,23.421,20.14,1.912,7.892,1491.01,0.556,0.4623,0.357,STABLE
2026-06-04 08:06:00,stable,GOOD,1178.68,4239.94,3.903,1.42,158.61,3.141,141.86,23.419,20.031,1.902,7.96,1492.8,0.535,0.461,0.3639,STABLE
2026-06-04 08:07:00,stable,GOOD,1182.28,4271.21,3.92,1.424,158.55,3.114,137.84,23.509,20.173,1.909,7.882,1489.1,0.535,0.4618,0.3632,STABLE
2026-06-04 08:08:00,stable,GOOD,1186.25,4237.0,3.914,1.413,158.67,3.145,142.01,23.506,19.973,1.866,7.729,1489.25,0.564,0.4594,0.3611,STABLE
2026-06-04 08:09:00,stable,GOOD,1177.56,4228.93,3.921,1.397,156.74,3.124,142.6,23.593,20.278,1.913,7.755,1491.24,0.554,0.4622,0.3564,STABLE
2026-06-04 08:10:00,stable,GOOD,1177.97,4272.26,3.904,1.442,157.41,3.105,139.93,23.656,20.266,1.91,7.923,1492.91,0.543,0.4614,0.3694,STABLE
2026-06-04 08:11:00,stable,GOOD,1183.78,4249.83,3.927,1.409,155.58,3.053,140.44,23.689,20.037,1.9,7.853,1492.94,0.548,0.4582,0.3587,STABLE
2026-06-04 08:12:00,stable,GOOD,1176.82,4248.52,3.908,1.409,159.27,3.148,141.53,23.444,20.107,1.906,7.861,1491.23,0.532,0.4617,0.3606,STABLE
2026-06-04 08:13:00,stable,GOOD,1178.84,4257.02,3.917,1.397,159.19,3.139,139.19,23.433,20.186,1.864,7.745,1491.39,0.542,0.4628,0.3568,STABLE
2026-06-04 08:14:00,stable,GOOD,1172.51,4262.33,3.899,1.411,157.47,3.129,142.1,23.621,20.042,1.882,7.968,1490.29,0.558,0.459,0.362,STABLE
2026-06-04 08:15:00,stable,GOOD,1171.99,4258.42,3.924,1.414,159.59,3.132,142.6,23.559,20.257,1.85,7.864,1486.24,0.532,0.4623,0.3604,STABLE
2026-06-04 08:16:00,stable,GOOD,1182.75,4260.65,3.893,1.407,155.62,3.119,139.69,23.613,20.302,1.886,7.834,1497.22,0.552,0.4623,0.3613,STABLE
2026-06-04 08:17:00,stable,GOOD,1174.39,4290.31,3.892,1.413,158.19,3.093,142.5,23.37,20.063,1.863,8.033,1493.14,0.536,0.4619,0.3631,STABLE
2026-06-04 08:18:00,stable,GOOD,1174.33,4241.97,3.918,1.39,157.81,3.112,139.77,23.127,20.196,1.864,8.028,1490.36,0.538,0.4662,0.3548,STABLE
2026-06-04 08:19:00,stable,GOOD,1171.28,4246.66,3.921,1.39,157.35,3.153,142.11,23.557,19.95,1.862,7.85,1491.11,0.545,0.4586,0.3546,STABLE
2026-06-04 08:20:00,stable,GOOD,1176.39,4239.65,3.928,1.397,159.02,3.143,141.04,23.532,19.961,1.918,7.825,1490.89,0.526,0.4589,0.3557,STABLE
2026-06-04 08:21:00,stable,GOOD,1177.91,4249.49,3.894,1.405,157.12,3.089,140.82,23.352,20.282,1.894,8.005,1490.32,0.534,0.4648,0.3608,STABLE
2026-06-04 08:22:00,stable,GOOD,1182.65,4263.37,3.861,1.425,155.74,3.143,142.4,23.409,20.31,1.911,7.951,1487.62,0.511,0.4646,0.369,STABLE
2026-06-04 08:23:00,stable,GOOD,1179.33,4283.84,3.914,1.398,155.84,3.164,141.13,23.453,20.363,1.907,7.687,1495.11,0.542,0.4647,0.3571,STABLE
2026-06-04 08:24:00,stable,GOOD,1178.5,4255.01,3.881,1.437,158.17,3.091,138.68,23.578,20.042,1.87,8.001,1494.53,0.523,0.4595,0.3702,STABLE
2026-06-04 08:25:00,stable,GOOD,1179.7,4217.7,3.892,1.439,156.16,3.127,140.94,23.316,20.055,1.858,7.849,1490.75,0.529,0.4624,0.3697,STABLE
2026-06-04 08:26:00,stable,GOOD,1179.61,4221.14,3.903,1.434,156.96,3.136,139.0,23.524,20.319,1.865,7.737,1491.4,0.547,0.4634,0.3675,STABLE
2026-06-04 08:27:00,stable,GOOD,1173.55,4240.45,3.891,1.412,158.53,3.12,139.13,23.443,20.2,1.842,7.889,1490.29,0.541,0.4628,0.3628,STABLE
2026-06-04 08:28:00,stable,GOOD,1181.91,4254.59,3.894,1.373,155.69,3.146,141.15,23.314,20.173,1.908,7.892,1494.26,0.531,0.4639,0.3527,STABLE
2026-06-04 08:29:00,stable,GOOD,1173.52,4273.0,3.896,1.43,158.14,3.123,141.35,23.419,20.123,1.894,7.799,1491.11,0.507,0.4622,0.367,STABLE
2026-06-04 08:30:00,stable,GOOD,1184.94,4206.1,3.883,1.383,156.6,3.056,138.62,23.219,20.123,1.853,7.856,1491.78,0.532,0.4643,0.3562,STABLE
2026-06-04 08:31:00,stable,GOOD,1174.25,4240.46,3.9,1.39,156.6,3.08,138.77,23.281,20.337,1.87,7.825,1490.0,0.527,0.4663,0.3563,STABLE
2026-06-04 08:32:00,stable,GOOD,1179.55,4213.93,3.931,1.42,157.0,3.161,142.4,23.105,20.199,1.893,7.764,1491.88,0.539,0.4665,0.3612,STABLE
2026-06-04 08:33:00,stable,GOOD,1178.08,4262.02,3.912,1.428,156.85,3.154,138.08,23.484,20.373,1.891,7.756,1490.74,0.533,0.4645,0.3649,STABLE
2026-06-04 08:34:00,stable,GOOD,1176.12,4210.25,3.873,1.448,158.06,3.078,139.19,23.239,20.143,1.864,7.944,1489.71,0.529,0.4643,0.3739,STABLE
2026-06-04 08:35:00,stable,GOOD,1177.73,4242.29,3.898,1.389,156.67,3.107,139.24,23.25,20.161,1.877,7.93,1489.34,0.511,0.4644,0.3564,STABLE
2026-06-04 08:36:00,stable,GOOD,1178.15,4231.55,3.895,1.38,157.38,3.089,142.56,23.197,20.359,1.834,7.762,1488.57,0.508,0.4674,0.3544,STABLE
2026-06-04 08:37:00,stable,GOOD,1183.3,4228.23,3.917,1.406,154.82,3.106,141.17,23.154,20.39,1.841,7.861,1491.8,0.518,0.4683,0.3589,STABLE
2026-06-04 08:38:00,stable,GOOD,1183.88,4211.36,3.877,1.422,157.6,3.132,141.56,23.382,20.509,1.868,7.977,1491.58,0.545,0.4673,0.3669,STABLE
2026-06-04 08:39:00,stable,GOOD,1174.62,4193.45,3.888,1.39,156.97,3.138,140.48,23.153,20.506,1.812,7.729,1494.28,0.553,0.4697,0.3575,STABLE
2026-06-04 08:40:00,stable,GOOD,1180.31,4231.0,3.876,1.416,156.69,3.171,139.97,23.154,20.074,1.798,7.621,1491.26,0.502,0.4644,0.3654,STABLE
2026-06-04 08:41:00,stable,GOOD,1175.14,4213.82,3.873,1.406,156.54,3.101,140.41,23.168,20.262,1.854,7.68,1491.44,0.538,0.4665,0.3631,STABLE
2026-06-04 08:42:00,stable,GOOD,1175.46,4205.05,3.88,1.416,157.23,3.111,142.38,23.19,20.406,1.82,7.749,1494.24,0.541,0.4681,0.3649,STABLE
2026-06-04 08:43:00,stable,GOOD,1178.17,4223.79,3.852,1.424,156.75,3.136,141.07,23.11,20.325,1.885,7.819,1493.76,0.54,0.4679,0.3697,STABLE
2026-06-04 08:44:00,stable,GOOD,1173.39,4216.9,3.875,1.411,155.26,3.098,140.14,23.391,20.363,1.857,7.995,1491.14,0.526,0.4654,0.3641,STABLE
2026-06-04 08:45:00,stable,GOOD,1173.44,4206.86,3.853,1.388,156.68,3.102,139.57,23.248,20.195,1.867,7.892,1491.65,0.511,0.4649,0.3602,STABLE
2026-06-04 08:46:00,stable,GOOD,1171.25,4194.53,3.876,1.4,156.1,3.107,138.03,23.229,20.5,1.831,7.765,1495.37,0.524,0.4688,0.3613,STABLE
2026-06-04 08:47:00,stable,GOOD,1170.48,4226.49,3.86,1.431,156.47,3.076,139.97,23.173,20.262,1.826,7.826,1489.62,0.515,0.4665,0.3707,STABLE
2026-06-04 08:48:00,stable,GOOD,1174.03,4222.14,3.844,1.415,155.02,3.083,140.5,23.324,20.559,1.812,7.683,1493.57,0.516,0.4685,0.368,STABLE
2026-06-04 08:49:00,stable,GOOD,1173.87,4149.46,3.889,1.417,155.98,3.15,143.83,23.023,20.249,1.785,8.036,1494.26,0.536,0.468,0.3643,STABLE
2026-06-04 08:50:00,stable,GOOD,1168.31,4192.76,3.859,1.418,154.47,3.118,140.81,23.141,20.5,1.811,7.851,1494.6,0.515,0.4698,0.3676,STABLE
2026-06-04 08:51:00,stable,GOOD,1173.56,4207.18,3.845,1.427,155.65,3.073,140.4,23.153,20.4,1.86,7.699,1489.78,0.523,0.4684,0.3712,STABLE
2026-06-04 08:52:00,stable,GOOD,1179.96,4202.63,3.846,1.381,154.63,3.133,139.13,23.051,20.193,1.832,7.932,1489.44,0.528,0.467,0.3592,STABLE
2026-06-04 08:53:00,stable,GOOD,1173.14,4175.18,3.858,1.406,157.42,3.11,142.38,23.077,20.399,1.821,7.809,1493.38,0.533,0.4692,0.3645,STABLE
2026-06-04 08:54:00,stable,GOOD,1175.76,4212.02,3.844,1.435,154.72,3.108,139.24,23.175,20.364,1.809,7.882,1495.19,0.534,0.4677,0.3734,STABLE
2026-06-04 08:55:00,stable,GOOD,1172.57,4167.23,3.854,1.42,153.09,3.097,139.28,23.219,20.567,1.763,7.714,1489.29,0.531,0.4697,0.3684,STABLE
2026-06-04 08:56:00,stable,GOOD,1171.23,4170.2,3.824,1.385,156.99,3.133,139.2,23.199,20.611,1.815,7.908,1490.58,0.526,0.4705,0.3622,STABLE
2026-06-04 08:57:00,stable,GOOD,1176.37,4173.37,3.852,1.394,155.75,3.125,138.86,22.936,20.602,1.816,7.583,1488.78,0.534,0.4732,0.3619,STABLE
2026-06-04 08:58:00,stable,GOOD,1173.29,4213.05,3.867,1.394,157.33,3.103,139.65,23.106,20.47,1.812,7.891,1492.24,0.511,0.4698,0.3605,STABLE
2026-06-04 08:59:00,stable,GOOD,1180.99,4217.94,3.867,1.393,153.89,3.076,140.55,23.01,20.47,1.807,7.659,1492.28,0.517,0.4708,0.3602,STABLE
2026-06-04 09:00:00,stable,GOOD,1169.29,4185.93,3.817,1.379,156.84,3.105,140.31,23.12,20.301,1.76,7.854,1488.97,0.534,0.4675,0.3612,STABLE
2026-06-04 09:01:00,stable,GOOD,1177.57,4171.22,3.857,1.41,151.49,3.099,138.99,22.914,20.552,1.808,8.098,1495.4,0.541,0.4728,0.3656,STABLE
2026-06-04 09:02:00,stable,GOOD,1178.63,4206.43,3.849,1.388,152.38,3.08,140.15,23.113,20.494,1.808,7.731,1493.49,0.526,0.47,0.3606,STABLE
2026-06-04 09:03:00,stable,GOOD,1179.34,4201.66,3.868,1.433,153.45,3.107,142.03,23.056,20.32,1.821,7.855,1489.75,0.534,0.4685,0.3704,STABLE
2026-06-04 09:04:00,stable,GOOD,1169.9,4231.11,3.834,1.399,154.5,3.123,137.62,22.884,20.652,1.778,7.775,1493.23,0.527,0.4744,0.3649,STABLE
2026-06-04 09:05:00,stable,GOOD,1172.09,4195.44,3.844,1.39,154.29,3.128,142.82,22.873,20.479,1.808,8.087,1494.45,0.521,0.4724,0.3616,STABLE
2026-06-04 09:06:00,stable,GOOD,1174.62,4182.36,3.824,1.407,157.04,3.07,137.25,22.844,20.588,1.801,7.904,1492.09,0.503,0.474,0.368,STABLE
2026-06-04 09:07:00,stable,GOOD,1168.41,4181.93,3.831,1.392,154.01,3.107,138.71,22.676,20.296,1.74,7.832,1489.46,0.522,0.4723,0.3634,STABLE
2026-06-04 09:08:00,stable,GOOD,1169.02,4188.79,3.857,1.372,153.88,3.137,139.74,22.86,20.667,1.773,7.879,1491.87,0.506,0.4748,0.3556,STABLE
2026-06-04 09:09:00,stable,GOOD,1173.87,4167.02,3.835,1.38,154.92,3.058,142.62,22.796,20.544,1.772,7.74,1491.82,0.537,0.474,0.36,STABLE
2026-06-04 09:10:00,stable,GOOD,1169.25,4193.18,3.838,1.415,155.57,3.078,138.19,22.759,20.64,1.811,7.875,1494.59,0.525,0.4756,0.3687,STABLE
2026-06-04 09:11:00,stable,GOOD,1168.12,4187.17,3.827,1.408,152.9,3.099,140.17,23.05,20.763,1.774,7.758,1494.54,0.54,0.4739,0.3678,STABLE
2026-06-04 09:12:00,stable,GOOD,1170.09,4171.61,3.838,1.407,152.91,3.083,138.55,22.731,20.534,1.747,7.999,1491.45,0.513,0.4746,0.3665,STABLE
2026-06-04 09:13:00,stable,GOOD,1170.24,4143.51,3.824,1.418,152.77,3.091,140.76,22.683,20.765,1.765,7.69,1495.54,0.525,0.4779,0.3708,STABLE
2026-06-04 09:14:00,stable,GOOD,1171.27,4190.54,3.835,1.41,152.66,3.079,138.86,22.804,20.699,1.815,7.925,1492.28,0.517,0.4758,0.3677,STABLE
2026-06-04 09:15:00,stable,GOOD,1166.52,4160.52,3.839,1.416,154.87,3.073,139.9,22.667,20.633,1.752,7.935,1491.51,0.534,0.4765,0.3688,STABLE
2026-06-04 09:16:00,stable,GOOD,1172.2,4153.24,3.828,1.407,150.64,3.091,139.51,22.583,20.657,1.768,8.024,1489.97,0.507,0.4777,0.3675,STABLE
2026-06-04 09:17:00,stable,GOOD,1173.72,4184.75,3.786,1.373,154.06,3.143,140.84,22.989,20.627,1.774,7.901,1494.28,0.548,0.4729,0.3628,STABLE
2026-06-04 09:18:00,stable,GOOD,1172.97,4156.64,3.833,1.4,150.93,3.129,136.97,22.71,20.623,1.826,7.865,1494.26,0.531,0.4759,0.3652,STABLE
2026-06-04 09:19:00,stable,GOOD,1162.64,4156.36,3.833,1.422,154.72,3.076,138.05,22.603,20.656,1.762,7.787,1494.48,0.534,0.4775,0.371,STABLE
2026-06-04 09:20:00,stable,GOOD,1168.87,4144.77,3.837,1.387,155.33,3.074,138.25,22.678,20.643,1.717,7.681,1487.99,0.527,0.4765,0.3615,STABLE
2026-06-04 09:21:00,stable,GOOD,1172.02,4204.28,3.802,1.397,152.91,3.114,141.19,22.779,20.7,1.756,7.826,1493.86,0.538,0.4761,0.3675,STABLE
2026-06-04 09:22:00,stable,GOOD,1172.78,4163.55,3.793,1.417,154.78,3.082,140.19,22.747,20.581,1.738,7.683,1495.15,0.538,0.475,0.3737,STABLE
2026-06-04 09:23:00,stable,GOOD,1171.07,4171.74,3.792,1.384,152.01,3.098,139.83,22.749,20.749,1.763,7.788,1494.67,0.509,0.477,0.365,STABLE
2026-06-04 09:24:00,stable,GOOD,1173.72,4167.3,3.797,1.395,154.25,3.141,138.24,22.67,20.731,1.761,7.599,1492.88,0.538,0.4777,0.3674,STABLE
2026-06-04 09:25:00,stable,GOOD,1167.42,4144.98,3.781,1.415,154.7,3.114,138.27,22.531,20.372,1.736,7.646,1491.82,0.502,0.4748,0.3742,STABLE
2026-06-04 09:26:00,stable,GOOD,1173.53,4143.49,3.849,1.399,151.03,3.083,140.96,22.657,20.827,1.751,7.822,1491.2,0.528,0.479,0.3635,STABLE
2026-06-04 09:27:00,stable,GOOD,1164.69,4133.17,3.808,1.37,150.66,3.099,139.12,22.701,20.688,1.773,7.787,1491.46,0.495,0.4768,0.3596,STABLE
2026-06-04 09:28:00,stable,GOOD,1165.54,4129.95,3.809,1.411,153.52,3.113,140.16,22.759,20.778,1.729,7.801,1489.65,0.491,0.4773,0.3704,STABLE
2026-06-04 09:29:00,stable,GOOD,1166.07,4171.55,3.783,1.429,152.31,3.103,138.89,22.669,20.617,1.71,7.921,1490.56,0.519,0.4763,0.3778,STABLE
